material,x,y,z,photons,electrons,SL,E
scintillator,0,10,61,False,False,False,False
scintillator,0,10,62,False,False,False,False
scintillator,0,10,63,False,False,False,False
scintillator,0,10,64,False,False,False,False
scintillator,0,10,65,False,False,False,False
scintillator,0,10,66,False,False,False,False
scintillator,0,11,0,False,False,False,False
scintillator,0,11,1,False,False,False,False
scintillator,0,11,2,False,False,False,False
scintillator,0,11,3,False,False,False,False
scintillator,0,11,4,False,False,False,False
scintillator,0,11,5,False,False,False,False
scintillator,0,11,6,False,False,False,False
scintillator,0,11,7,False,False,False,False
scintillator,0,11,8,False,False,False,False
scintillator,0,11,9,False,False,False,False
scintillator,0,11,10,False,False,False,False
scintillator,0,11,11,False,False,False,False
scintillator,0,11,12,False,False,False,False
scintillator,0,11,13,False,False,False,False
scintillator,0,11,14,False,False,False,False
scintillator,0,11,15,False,False,False,False
scintillator,0,11,16,False,False,False,False
scintillator,0,11,17,False,False,False,False
scintillator,0,11,18,False,False,False,False
scintillator,0,11,19,False,False,False,False
scintillator,0,11,20,False,False,False,False
scintillator,0,11,21,False,False,False,False
scintillator,0,11,22,False,False,False,False
scintillator,0,11,23,False,False,False,False
scintillator,0,11,24,False,False,False,False
scintillator,0,11,25,False,False,False,False
scintillator,0,11,26,False,False,False,False
scintillator,0,11,27,False,False,False,False
scintillator,0,11,28,False,False,False,False
scintillator,0,11,29,False,False,False,False
scintillator,0,11,30,False,False,False,False
scintillator,0,11,31,False,False,False,False
scintillator,0,11,32,False,False,False,False
scintillator,0,11,33,False,False,False,False
scintillator,0,11,34,False,False,False,False
scintillator,0,11,35,False,False,False,False
scintillator,0,11,36,False,False,False,False
scintillator,0,11,37,False,False,False,False
scintillator,0,11,38,False,False,False,False
scintillator,0,11,39,False,False,False,False
scintillator,0,11,40,False,False,False,False
scintillator,0,11,41,False,False,False,False
scintillator,0,11,42,False,False,False,False
scintillator,0,11,43,False,False,False,False
scintillator,0,11,44,False,False,False,False
scintillator,0,11,45,False,False,False,False
scintillator,0,11,46,False,False,False,False
scintillator,0,11,47,False,False,False,False
scintillator,0,11,48,False,False,False,False
scintillator,0,11,49,False,False,False,False
scintillator,0,11,50,False,False,False,False
scintillator,0,11,51,False,False,False,False
scintillator,0,11,52,False,False,False,False
scintillator,0,11,53,False,False,False,False
scintillator,0,11,54,False,False,False,False
scintillator,0,11,55,False,False,False,False
scintillator,0,11,56,False,False,False,False
scintillator,0,11,57,False,False,False,False
scintillator,0,11,58,False,False,False,False
scintillator,0,11,59,False,False,False,False
scintillator,0,11,60,False,False,False,False
scintillator,0,11,61,False,False,False,False
scintillator,0,11,62,False,False,False,False
scintillator,0,11,63,False,False,False,False
scintillator,0,11,64,False,False,False,False
scintillator,0,11,65,False,False,False,False
scintillator,0,11,66,False,False,False,False
scintillator,1,0,0,False,False,False,False
scintillator,1,0,1,False,False,False,False
scintillator,1,0,2,False,False,False,False
scintillator,1,0,3,False,False,False,False
scintillator,1,0,4,False,False,False,False
scintillator,1,0,5,False,False,False,False
scintillator,1,0,6,False,False,False,False
scintillator,1,0,7,False,False,False,False
scintillator,1,0,8,False,False,False,False
scintillator,1,0,9,False,False,False,False
scintillator,1,0,10,False,False,False,False
scintillator,1,0,11,False,False,False,False
scintillator,1,0,12,False,False,False,False
scintillator,1,0,13,False,False,False,False
scintillator,1,0,14,False,False,False,False
scintillator,1,0,15,False,False,False,False
scintillator,1,0,16,False,False,False,False
scintillator,1,0,17,False,False,False,False
scintillator,1,0,18,True,True,True,True
scintillator,1,0,19,True,True,True,True
scintillator,1,0,20,True,True,True,True
scintillator,1,0,21,True,True,True,True
scintillator,1,0,22,True,True,True,True
scintillator,1,0,23,True,True,True,True
scintillator,1,0,24,True,True,True,True
scintillator,1,0,25,True,True,True,True
scintillator,1,0,26,True,True,True,True
scintillator,1,0,27,True,True,True,True
scintillator,1,0,28,True,True,True,True
scintillator,1,0,29,True,True,True,True
scintillator,1,0,30,True,True,True,True
scintillator,1,0,31,True,True,True,True
scintillator,1,0,32,True,True,True,True
scintillator,1,0,33,True,True,True,True
scintillator,1,0,34,True,True,True,True
scintillator,1,0,35,True,True,True,True
scintillator,1,0,36,True,True,True,True
scintillator,1,0,37,True,True,True,True
scintillator,1,0,38,True,True,True,True
scintillator,1,0,39,True,True,True,True
scintillator,1,0,40,True,True,True,True
scintillator,1,0,41,True,True,True,True
scintillator,1,0,42,True,True,True,True
scintillator,1,0,43,True,True,True,True
scintillator,1,0,44,True,True,True,True
scintillator,1,0,45,True,True,True,True
scintillator,1,0,46,True,True,True,True
scintillator,1,0,47,True,True,True,True
scintillator,1,0,48,True,True,True,True
scintillator,1,0,49,True,True,True,True
scintillator,1,0,50,True,True,True,True
scintillator,1,0,51,True,True,True,True
scintillator,1,0,52,True,True,True,True
scintillator,1,0,53,True,True,True,True
scintillator,1,0,54,True,True,True,True
scintillator,1,0,55,True,True,True,True
scintillator,1,0,56,True,True,True,True
scintillator,1,0,57,True,True,True,True
scintillator,1,0,58,True,True,True,True
scintillator,1,0,59,True,True,True,True
scintillator,1,0,60,True,True,True,True
scintillator,1,0,61,True,True,True,True
scintillator,1,0,62,True,True,True,True
scintillator,1,0,63,True,True,True,True
scintillator,1,0,64,True,True,True,True
scintillator,1,0,65,True,True,True,True
scintillator,1,0,66,True,True,True,True
scintillator,1,1,0,True,True,True,True
scintillator,1,1,1,True,True,True,True
scintillator,1,1,2,True,True,True,True
scintillator,1,1,3,True,True,True,True
scintillator,1,1,4,True,True,True,True
scintillator,1,1,5,True,True,True,True
scintillator,1,1,6,True,True,True,True
scintillator,1,1,7,True,True,True,True
scintillator,1,1,8,True,True,True,True
scintillator,1,1,9,True,True,True,True
scintillator,1,1,10,True,True,True,True
scintillator,1,1,11,True,True,True,True
scintillator,1,1,12,True,True,True,True
scintillator,1,1,13,True,True,True,True
scintillator,1,1,14,True,True,True,True
scintillator,1,1,15,True,True,True,True
scintillator,1,1,16,True,True,True,True
scintillator,1,1,17,True,True,True,True
scintillator,1,1,18,True,True,True,True
scintillator,1,1,19,True,True,True,True
scintillator,1,1,20,True,True,True,True
scintillator,1,1,21,True,True,True,True
scintillator,1,1,22,True,True,True,True
scintillator,1,1,23,True,True,True,True
scintillator,1,1,24,True,True,True,True
scintillator,1,1,25,True,True,True,True
scintillator,1,1,26,True,True,True,True
scintillator,1,1,27,True,True,True,True
scintillator,1,1,28,True,True,True,True
scintillator,1,1,29,True,True,True,True
scintillator,1,1,30,True,True,True,True
scintillator,1,1,31,True,True,True,True
scintillator,1,1,32,True,True,True,True
scintillator,1,1,33,True,True,True,True
scintillator,1,1,34,True,True,True,True
scintillator,1,1,35,True,True,True,True
scintillator,1,1,36,True,True,True,True
scintillator,1,1,37,True,True,True,True
scintillator,1,1,38,True,True,True,True
scintillator,1,1,39,True,True,True,True
scintillator,1,1,40,True,True,True,True
scintillator,1,1,41,True,True,True,True
scintillator,1,1,42,True,True,True,True
scintillator,1,1,43,True,True,True,True
scintillator,1,1,44,True,True,True,True
scintillator,1,1,45,True,True,True,True
scintillator,1,1,46,True,True,True,True
scintillator,1,1,47,True,True,True,True
scintillator,1,1,48,True,True,True,True
scintillator,1,1,49,True,True,True,True
scintillator,1,1,50,True,True,True,True
scintillator,1,1,51,True,True,True,True
scintillator,1,1,52,True,True,True,True
scintillator,1,1,53,True,True,True,True
scintillator,1,1,54,True,True,True,True
scintillator,1,1,55,True,True,True,True
scintillator,1,1,56,True,True,True,True
scintillator,1,1,57,True,True,True,True
scintillator,1,1,58,True,True,True,True
scintillator,1,1,59,True,True,True,True
scintillator,1,1,60,True,True,True,True
scintillator,1,1,61,True,True,True,True
scintillator,1,1,62,True,True,True,True
scintillator,1,1,63,True,True,True,True
scintillator,1,1,64,True,True,True,True
scintillator,1,1,65,True,True,True,True
scintillator,1,1,66,True,True,True,True
scintillator,1,2,0,True,True,True,True
scintillator,1,2,1,True,True,True,True
scintillator,1,2,2,True,True,True,True
scintillator,1,2,3,True,True,True,True
scintillator,1,2,4,True,True,True,True
scintillator,1,2,5,True,True,True,True
scintillator,1,2,6,True,True,True,True
scintillator,1,2,7,True,True,True,True
scintillator,1,2,8,True,True,True,True
scintillator,1,2,9,True,True,True,True
scintillator,1,2,10,True,True,True,True
scintillator,1,2,11,True,True,True,True
scintillator,1,2,12,True,True,True,True
scintillator,1,2,13,True,True,True,True
scintillator,1,2,14,True,True,True,True
scintillator,1,2,15,True,True,True,True
scintillator,1,2,16,True,True,True,True
scintillator,1,2,17,True,True,True,True
scintillator,1,2,18,True,True,True,True
scintillator,1,2,19,True,True,True,True
scintillator,1,2,20,True,True,True,True
scintillator,1,2,21,True,True,True,True
scintillator,1,2,22,True,True,True,True
scintillator,1,2,23,True,True,True,True
scintillator,1,2,24,True,True,True,True
scintillator,1,2,25,True,True,True,True
scintillator,1,2,26,True,True,True,True
scintillator,1,2,27,True,True,True,True
scintillator,1,2,28,True,True,True,True
scintillator,1,2,29,True,True,True,True
scintillator,1,2,30,True,True,True,True
scintillator,1,2,31,True,True,True,True
scintillator,1,2,32,True,True,True,True
scintillator,1,2,33,True,True,True,True
scintillator,1,2,34,True,True,True,True
scintillator,1,2,35,True,True,True,True
scintillator,1,2,36,True,True,True,True
scintillator,1,2,37,True,True,True,True
scintillator,1,2,38,True,True,True,True
scintillator,1,2,39,True,True,True,True
scintillator,1,2,40,True,True,True,True
scintillator,1,2,41,True,True,True,True
scintillator,1,2,42,True,True,True,True
scintillator,1,2,43,True,True,True,True
scintillator,1,2,44,True,True,True,True
scintillator,1,2,45,True,True,True,True
scintillator,1,2,46,True,True,True,True
scintillator,1,2,47,True,True,True,True
scintillator,1,2,48,True,True,True,True
scintillator,1,2,49,True,True,True,True
scintillator,1,2,50,True,True,True,True
scintillator,1,2,51,True,True,True,True
scintillator,1,2,52,True,True,True,True
scintillator,1,2,53,True,True,True,True
scintillator,1,2,54,True,True,True,True
scintillator,1,2,55,True,True,True,True
scintillator,1,2,56,True,True,True,True
scintillator,1,2,57,True,True,True,True
scintillator,1,2,58,True,True,True,True
scintillator,1,2,59,True,True,True,True
scintillator,1,2,60,True,True,True,True
scintillator,1,2,61,True,True,True,True
scintillator,1,2,62,True,True,True,True
scintillator,1,2,63,True,True,True,True
scintillator,1,2,64,True,True,True,True
scintillator,1,2,65,True,True,True,True
scintillator,1,2,66,True,True,True,True
scintillator,1,3,0,True,True,True,True
scintillator,1,3,1,True,True,True,True
scintillator,1,3,2,True,True,True,True
scintillator,1,3,3,True,True,True,True
scintillator,1,3,4,True,True,True,True
scintillator,1,3,5,True,True,True,True
scintillator,1,3,6,True,True,True,True
scintillator,1,3,7,True,True,True,True
scintillator,1,3,8,True,True,True,True
scintillator,1,3,9,True,True,True,True
scintillator,1,3,10,True,True,True,True
scintillator,1,3,11,True,True,True,True
scintillator,1,3,12,True,True,True,True
scintillator,1,3,13,True,True,True,True
scintillator,1,3,14,True,True,True,True
scintillator,1,3,15,True,True,True,True
scintillator,1,3,16,True,True,True,True
scintillator,1,3,17,True,True,True,True
scintillator,1,3,18,True,True,True,True
scintillator,1,3,19,True,True,True,True
scintillator,1,3,20,True,True,True,True
scintillator,1,3,21,True,True,True,True
scintillator,1,3,22,True,True,True,True
scintillator,1,3,23,True,True,True,True
scintillator,1,3,24,True,True,True,True
scintillator,1,3,25,True,True,True,True
scintillator,1,3,26,True,True,True,True
scintillator,1,3,27,True,True,True,True
scintillator,1,3,28,True,True,True,True
scintillator,1,3,29,True,True,True,True
scintillator,1,3,30,True,True,True,True
scintillator,1,3,31,True,True,True,True
scintillator,1,3,32,True,True,True,True
scintillator,1,3,33,True,True,True,True
scintillator,1,3,34,True,True,True,True
scintillator,1,3,35,True,True,True,True
scintillator,1,3,36,True,True,True,True
scintillator,1,3,37,True,True,True,True
scintillator,1,3,38,True,True,True,True
scintillator,1,3,39,True,True,True,True
scintillator,1,3,40,True,True,True,True
scintillator,1,3,41,True,True,True,True
scintillator,1,3,42,True,True,True,True
scintillator,1,3,43,True,True,True,True
scintillator,1,3,44,True,True,True,True
scintillator,1,3,45,True,True,True,True
scintillator,1,3,46,True,True,True,True
scintillator,1,3,47,True,True,True,True
scintillator,1,3,48,True,True,True,True
scintillator,1,3,49,True,True,True,True
scintillator,1,3,50,True,True,True,True
scintillator,1,3,51,True,True,True,True
scintillator,1,3,52,True,True,True,True
scintillator,1,3,53,True,True,True,True
